symbol,day,scenario,bias,recipe,entry_time_utc,entry_price,stop,tp1,tp2,tp3,pnl_R,exit_time_utc,exit_price,exit_reason
NSXUSD,2024-08-07,1,bearish,S1_NY: 5m retrace → retrace_path,2024-08-07 13:44:00+00:00,18334.719,18334.969,18277.186,18146.899,17947.521,-1.0,2024-08-07 13:47:00+00:00,18334.969,stop_before_tp1
SPXUSD,2024-08-07,2,bearish,S2_NY: 5m retrace → retrace_path,2024-08-07 13:44:00+00:00,5299.202,5299.452,5289.452,5258.5,5215.587,-1.0,2024-08-07 13:47:00+00:00,5299.452,stop_before_tp1
NSXUSD,2024-08-12,1,bearish,S1_NY: 5m retrace → retrace_path,2024-08-12 14:29:00+00:00,18540.219,18578.458,18534.009,18520.064,18463.497,0.0812,2024-08-12 14:39:00+00:00,18540.219,breakeven_after_tp1
NSXUSD,2024-08-13,1,bearish,S1_NY: 5m retrace → retrace_path,2024-08-13 13:59:00+00:00,18717.931,18718.181,18647.586,18570.497,18538.187,-1.0,2024-08-13 14:00:00+00:00,18718.181,stop_before_tp1
SPXUSD,2024-08-13,2,bearish,S2_NY: 5m retrace → retrace_path,2024-08-13 13:59:00+00:00,5379.119,5379.369,5363.55,5349.806,5345.127,-1.0,2024-08-13 14:00:00+00:00,5379.369,stop_before_tp1
SPXUSD,2024-08-14,2,bearish,S2_NY: 5m retrace → retrace_path,2024-08-14 13:44:00+00:00,5442.683,5442.933,5424.487,,,-1.0,2024-08-14 13:45:00+00:00,5442.933,stop_before_tp1
SPXUSD,2024-08-15,2,bearish,S2_NY: 5m retrace → retrace_path,2024-08-15 13:44:00+00:00,5494.88,5495.13,5461.2,5454.592,5448.897,-1.0,2024-08-15 13:45:00+00:00,5495.13,stop_before_tp1
NSXUSD,2024-08-15,3,bearish,S3_NY: 5m retrace → retrace_path,2024-08-15 13:44:00+00:00,19195.353,19195.603,19186.842,19033.565,19011.398,-1.0,2024-08-15 13:45:00+00:00,19195.603,stop_before_tp1
SPXUSD,2024-08-16,1,bullish,S1_NY: 5m retrace → retrace_path,2024-08-16 13:44:00+00:00,5518.029,5517.779,5527.827,5558.39,,-1.0,2024-08-16 13:45:00+00:00,5517.779,stop_before_tp1
NSXUSD,2024-08-16,2,bullish,S2_NY: 5m retrace → retrace_path,2024-08-16 13:44:00+00:00,19367.765,19367.515,19414.642,19579.554,,-1.0,2024-08-16 13:45:00+00:00,19367.515,stop_before_tp1
NSXUSD,2024-08-20,1,bullish,S1_NY: 5m retrace → retrace_path,2024-08-20 13:44:00+00:00,19760.109,19759.859,19806.097,19831.12,,-1.0,2024-08-20 13:45:00+00:00,19759.859,stop_before_tp1
NSXUSD,2024-08-21,1,bearish,S1_NY: 5m retrace → retrace_path,2024-08-21 14:09:00+00:00,19762.289,19766.258,19732.82,19707.454,19700.464,3.7124,2024-08-21 14:40:00+00:00,19762.289,breakeven_after_tp1
SPXUSD,2024-08-21,2,bearish,S2_NY: 5m retrace → retrace_path,2024-08-21 14:14:00+00:00,5608.762,5609.012,5606.446,5597.507,5596.407,-1.0,2024-08-21 14:15:00+00:00,5609.012,stop_before_tp1
NSXUSD,2024-08-22,1,bearish,S1_NY: 5m retrace → retrace_path,2024-08-22 13:44:00+00:00,19881.064,19881.314,19849.721,19813.299,19786.798,-1.0,2024-08-22 13:45:00+00:00,19881.314,stop_before_tp1
NSXUSD,2024-08-23,1,bearish,S1_NY: 5m retrace → retrace_path,2024-08-23 13:44:00+00:00,19666.865,19667.115,19643.721,19603.008,19546.765,-1.0,2024-08-23 13:45:00+00:00,19667.115,stop_before_tp1
SPXUSD,2024-08-23,2,bearish,S2_NY: 5m retrace → retrace_path,2024-08-23 13:44:00+00:00,5606.14,5606.39,5601.634,5592.947,5581.29,-1.0,2024-08-23 13:45:00+00:00,5606.39,stop_before_tp1
NSXUSD,2024-08-28,1,bearish,S1_NY: 5m retrace → retrace_path,2024-08-28 13:59:00+00:00,19571.81,19601.215,19535.132,,19506.289,0.62367,2024-08-28 14:30:00+00:00,19571.81,breakeven_after_tp1
NSXUSD,2024-08-28,2,bearish,S2_NY: 5m retrace → retrace_path,2024-08-28 13:59:00+00:00,19571.81,19601.215,19535.132,,19506.289,0.62367,2024-08-28 14:30:00+00:00,19571.81,breakeven_after_tp1
NSXUSD,2024-08-29,1,bearish,S1_NY: 5m retrace → retrace_path,2024-08-29 14:14:00+00:00,19428.621,19428.871,19380.331,19259.076,19112.709,-1.0,2024-08-29 14:15:00+00:00,19428.871,stop_before_tp1
SPXUSD,2024-08-29,2,bearish,S2_NY: 5m retrace → retrace_path,2024-08-29 13:54:00+00:00,5611.534,5611.784,5604.066,5578.967,5551.963,-1.0,2024-08-29 13:55:00+00:00,5611.784,stop_before_tp1
SPXUSD,2024-08-30,1,bullish,S1_NY: 5m retrace → retrace_path,2024-08-30 13:44:00+00:00,5617.981,5617.731,5625.629,,,-1.0,2024-08-30 13:45:00+00:00,5617.731,stop_before_tp1
NSXUSD,2024-08-30,1,bearish,S1_NY: 5m retrace → retrace_path,2024-08-30 13:49:00+00:00,19469.642,19493.582,19452.276,19409.698,19347.809,-1.0,2024-08-30 14:16:00+00:00,19493.582,stop_before_tp1
SPXUSD,2024-09-05,1,bullish,S1_NY: 5m retrace → retrace_path,2024-09-05 13:44:00+00:00,5510.112,5506.607,5522.377,5528.006,,3.02596,2024-09-05 16:00:00+00:00,5510.112,breakeven_after_tp1
NSXUSD,2024-09-05,2,bullish,S2_NY: 5m retrace → retrace_path,2024-09-05 13:44:00+00:00,18838.465,18810.56,18894.176,18953.643,18958.608,3.10646,2024-09-05 14:39:00+00:00,18953.675,all_tps_hit
NSXUSD,2024-09-10,1,bearish,S1_NY: 5m retrace → retrace_path,2024-09-10 13:44:00+00:00,18732.12,18732.37,18703.987,18568.189,,-1.0,2024-09-10 13:45:00+00:00,18732.37,stop_before_tp1
SPXUSD,2024-09-10,2,bearish,S2_NY: 5m retrace → retrace_path,2024-09-10 13:44:00+00:00,5488.273,5488.523,5483.282,5457.669,,-1.0,2024-09-10 13:45:00+00:00,5488.523,stop_before_tp1
NSXUSD,2024-09-17,1,bearish,S1_NY: 5m retrace → retrace_path,2024-09-17 13:54:00+00:00,19544.576,19544.826,19520.064,19436.689,19392.897,-1.0,2024-09-17 13:55:00+00:00,19544.826,stop_before_tp1
NSXUSD,2024-09-17,2,bearish,S2_NY: 5m retrace → retrace_path,2024-09-17 13:54:00+00:00,19544.576,19544.826,19520.064,19436.689,19392.897,-1.0,2024-09-17 13:55:00+00:00,19544.826,stop_before_tp1
NSXUSD,2024-09-18,1,bearish,S1_NY: 5m retrace → retrace_path,2024-09-18 13:44:00+00:00,19481.919,19482.169,19425.043,19423.632,,-1.0,2024-09-18 13:45:00+00:00,19482.169,stop_before_tp1
SPXUSD,2024-09-18,2,bearish,S2_NY: 5m retrace → retrace_path,2024-09-18 13:44:00+00:00,5645.371,5645.621,5633.729,,,23.284,2024-09-18 18:32:00+00:00,5645.371,breakeven_after_tp1
NSXUSD,2024-09-19,1,bearish,S1_NY: 5m retrace → retrace_path,2024-09-19 13:39:00+00:00,19762.199,19767.27,19755.787,19639.099,19412.376,-1.0,2024-09-19 13:40:00+00:00,19767.27,stop_before_tp1
SPXUSD,2024-09-19,2,bearish,S2_NY: 5m retrace → retrace_path,2024-09-19 13:39:00+00:00,5706.67,5710.782,5706.377,5673.226,5632.443,0.03563,2024-09-19 13:44:00+00:00,5706.67,breakeven_after_tp1
NSXUSD,2024-09-24,1,bearish,S1_NY: 5m retrace → retrace_path,2024-09-24 13:49:00+00:00,19885.543,19927.393,19826.319,,19810.243,-1.0,2024-09-24 14:30:00+00:00,19927.393,stop_before_tp1
SPXUSD,2024-09-30,1,bullish,S1_NY: 5m retrace → bos_path,2024-09-30 13:51:00+00:00,5724.427,5722.382,5726.472,5739.927,5744.667,-1.0,2024-09-30 14:00:00+00:00,5722.382,stop_before_tp1
NSXUSD,2024-09-30,2,bullish,S2_NY: 5m retrace → retrace_path,2024-09-30 13:44:00+00:00,19930.064,19929.814,19952.121,20022.62,20061.698,136.67,2024-09-30 15:24:00+00:00,19930.064,breakeven_after_tp1
NSXUSD,2024-10-04,1,bearish,S1_NY: 5m retrace → retrace_path,2024-10-04 13:44:00+00:00,19990.486,19990.736,19865.109,19797.442,19754.689,-1.0,2024-10-04 13:45:00+00:00,19990.736,stop_before_tp1
SPXUSD,2024-10-04,2,bearish,S2_NY: 5m retrace → retrace_path,2024-10-04 13:44:00+00:00,5739.82,5740.07,5715.314,5697.823,5693.377,-1.0,2024-10-04 13:45:00+00:00,5740.07,stop_before_tp1
NSXUSD,2024-10-08,1,bearish,S1_NY: 5m retrace → retrace_path,2024-10-08 14:09:00+00:00,19881.953,19884.725,19866.375,19774.876,,-1.0,2024-10-08 14:10:00+00:00,19884.725,stop_before_tp1
NSXUSD,2024-10-08,2,bearish,S2_NY: 5m retrace → retrace_path,2024-10-08 14:09:00+00:00,19881.953,19884.725,19866.375,19774.876,,-1.0,2024-10-08 14:10:00+00:00,19884.725,stop_before_tp1
SPXUSD,2024-10-09,2,bearish,S2_NY: 5m retrace → retrace_path,2024-10-09 13:44:00+00:00,5746.736,5750.013,5746.461,5735.147,,0.04196,2024-10-09 13:51:00+00:00,5746.736,breakeven_after_tp1
SPXUSD,2024-10-10,1,bullish,S1_NY: 5m retrace → retrace_path,2024-10-10 13:44:00+00:00,5771.517,5771.267,5791.207,,5792.343,-1.0,2024-10-10 13:46:00+00:00,5771.267,stop_before_tp1
NSXUSD,2024-10-10,2,bullish,S2_NY: 5m retrace → retrace_path,2024-10-10 13:44:00+00:00,20157.919,20157.669,20274.298,,20280.286,-1.0,2024-10-10 13:45:00+00:00,20157.669,stop_before_tp1
NSXUSD,2024-10-11,2,bullish,S2_NY: 5m retrace → retrace_path,2024-10-11 13:44:00+00:00,20199.898,20187.481,20232.921,20249.898,20283.453,-1.0,2024-10-11 13:48:00+00:00,20187.481,stop_before_tp1
NSXUSD,2024-10-14,1,bearish,S1_NY: 5m retrace → retrace_path,2024-10-14 13:44:00+00:00,20345.075,20345.325,20333.376,20255.099,20219.499,-1.0,2024-10-14 13:46:00+00:00,20345.325,stop_before_tp1
NSXUSD,2024-10-17,1,bearish,S1_NY: 5m retrace → retrace_path,2024-10-17 13:54:00+00:00,20370.498,20370.748,20338.089,20176.689,20120.765,-1.0,2024-10-17 13:55:00+00:00,20370.748,stop_before_tp1
SPXUSD,2024-10-17,2,bearish,S2_NY: 5m retrace → retrace_path,2024-10-17 13:44:00+00:00,5868.287,5869.737,5866.519,5836.876,5828.277,0.60966,2024-10-17 13:46:00+00:00,5868.287,breakeven_after_tp1
NSXUSD,2024-10-18,1,bearish,S1_NY: 5m retrace → retrace_path,2024-10-18 13:44:00+00:00,20318.808,20319.058,20303.843,20242.299,20184.465,-1.0,2024-10-18 13:45:00+00:00,20319.058,stop_before_tp1
SPXUSD,2024-10-22,1,bullish,S1_NY: 5m retrace → retrace_path,2024-10-22 13:44:00+00:00,5823.873,5823.623,5835.382,5845.876,5858.614,-1.0,2024-10-22 13:45:00+00:00,5823.623,stop_before_tp1
NSXUSD,2024-10-22,2,bullish,S2_NY: 5m retrace → retrace_path,2024-10-22 13:44:00+00:00,20217.443,20217.193,20285.253,20327.409,20382.086,-1.0,2024-10-22 13:45:00+00:00,20217.193,stop_before_tp1
SPXUSD,2024-10-23,1,bullish,S1_NY: 5m retrace → bos_path,2024-10-23 13:45:00+00:00,5833.644,5833.153,5841.102,5851.537,,-1.0,2024-10-23 13:48:00+00:00,5833.153,stop_before_tp1
NSXUSD,2024-10-23,2,bullish,S2_NY: 5m retrace → retrace_path,2024-10-23 13:44:00+00:00,20297.253,20297.003,20335.989,20376.789,,-1.0,2024-10-23 13:45:00+00:00,20297.003,stop_before_tp1
SPXUSD,2024-10-24,2,bearish,S2_NY: 5m retrace → retrace_path,2024-10-24 14:14:00+00:00,5827.563,5827.813,5822.354,5811.997,5800.607,52.94,2024-10-24 16:39:00+00:00,5800.463,all_tps_hit
NSXUSD,2024-10-25,1,bearish,S1_NY: 5m retrace → retrace_path,2024-10-25 13:44:00+00:00,20331.02,20331.27,20306.643,20245.089,20227.154,-1.0,2024-10-25 13:45:00+00:00,20331.27,stop_before_tp1
SPXUSD,2024-10-28,2,bearish,S2_NY: 5m retrace → retrace_path,2024-10-28 14:49:00+00:00,5841.077,5843.62,5830.267,,,2.12544,2024-10-28 20:14:00+00:00,5841.077,timeout
NSXUSD,2024-10-29,1,bearish,S1_NY: 5m retrace → retrace_path,2024-10-29 14:44:00+00:00,20438.108,20445.126,20392.575,20328.489,20321.799,-1.0,2024-10-29 14:49:00+00:00,20445.126,stop_before_tp1
SPXUSD,2024-10-29,2,bearish,S2_NY: 5m retrace → retrace_path,2024-10-29 14:44:00+00:00,5831.33,5835.394,5821.671,5807.543,,-1.0,2024-10-29 16:00:00+00:00,5835.394,stop_before_tp1
NSXUSD,2024-10-30,1,bearish,S1_NY: 5m retrace → retrace_path,2024-10-30 15:29:00+00:00,20543.276,20543.526,20470.131,20448.619,,-1.0,2024-10-30 15:30:00+00:00,20543.526,stop_before_tp1
NSXUSD,2024-11-01,1,bearish,S1_NY: 5m retrace → retrace_path,2024-11-01 15:04:00+00:00,20120.632,20121.558,20032.786,19966.82,19916.187,-1.0,2024-11-01 15:12:00+00:00,20121.558,stop_before_tp1
SPXUSD,2024-11-01,2,bearish,S2_NY: 5m retrace → retrace_path,2024-11-01 15:09:00+00:00,5758.341,5766.011,5745.753,5722.876,5705.277,-1.0,2024-11-01 15:14:00+00:00,5766.011,stop_before_tp1
NSXUSD,2024-11-05,1,bearish,S1_NY: 5m retrace → retrace_path,2024-11-05 14:44:00+00:00,20101.586,20101.836,19990.031,,19934.908,-1.0,2024-11-05 14:45:00+00:00,20101.836,stop_before_tp1
SPXUSD,2024-11-05,2,bearish,S2_NY: 5m retrace → retrace_path,2024-11-05 14:44:00+00:00,5739.33,5739.58,5719.222,5717.507,5707.096,-1.0,2024-11-05 14:45:00+00:00,5739.58,stop_before_tp1
NSXUSD,2024-11-07,1,bearish,S1_NY: 5m retrace → retrace_path,2024-11-07 14:44:00+00:00,20949.11,20949.36,20878.719,20803.699,20747.997,-1.0,2024-11-07 14:45:00+00:00,20949.36,stop_before_tp1
SPXUSD,2024-11-07,2,bearish,S2_NY: 5m retrace → retrace_path,2024-11-07 14:54:00+00:00,5953.577,5953.827,5945.857,5933.939,5922.667,-1.0,2024-11-07 14:55:00+00:00,5953.827,stop_before_tp1
NSXUSD,2024-11-14,1,bearish,S1_NY: 5m retrace → retrace_path,2024-11-14 15:34:00+00:00,20988.286,21062.904,20932.042,,,0.37688,2024-11-14 21:00:00+00:00,20988.286,timeout
SPXUSD,2024-11-15,1,bullish,S1_NY: 5m retrace → retrace_path,2024-11-15 14:44:00+00:00,5907.082,5906.832,5916.082,5925.034,5941.179,-1.0,2024-11-15 14:45:00+00:00,5906.832,stop_before_tp1
NSXUSD,2024-11-15,2,bullish,S2_NY: 5m retrace → retrace_path,2024-11-15 14:44:00+00:00,20596.475,20596.225,20669.597,20756.064,20849.609,-1.0,2024-11-15 14:45:00+00:00,20596.225,stop_before_tp1
SPXUSD,2024-11-20,1,bullish,S1_NY: 5m retrace → retrace_path,2024-11-20 14:44:00+00:00,5895.436,5895.186,5917.743,5933.03,5933.127,-1.0,2024-11-20 14:45:00+00:00,5895.186,stop_before_tp1
NSXUSD,2024-11-20,2,bullish,S2_NY: 5m retrace → retrace_path,2024-11-20 14:44:00+00:00,20566.731,20566.481,20666.919,20743.521,20748.81,-1.0,2024-11-20 14:45:00+00:00,20566.481,stop_before_tp1
NSXUSD,2024-11-25,1,bearish,S1_NY: 5m retrace → retrace_path,2024-11-25 14:44:00+00:00,20985.031,20985.281,20880.72,20870.054,20868.199,-1.0,2024-11-25 14:45:00+00:00,20985.281,stop_before_tp1
SPXUSD,2024-11-25,2,bearish,S2_NY: 5m retrace → retrace_path,2024-11-25 14:44:00+00:00,6017.161,6017.411,6000.417,5993.132,5990.617,-1.0,2024-11-25 14:45:00+00:00,6017.411,stop_before_tp1
SPXUSD,2024-11-26,2,bearish,S2_NY: 5m retrace → retrace_path,2024-11-26 14:49:00+00:00,6004.711,6004.961,5996.554,5980.53,5963.772,-1.0,2024-11-26 14:50:00+00:00,6004.961,stop_before_tp1
NSXUSD,2024-11-28,1,bearish,S1_NY: 5m retrace → retrace_path,2024-11-28 14:49:00+00:00,20823.91,20824.16,20808.098,20788.442,20764.609,-1.0,2024-11-28 14:50:00+00:00,20824.16,stop_before_tp1
NSXUSD,2024-12-02,1,bearish,S1_NY: 5m retrace → retrace_path,2024-12-02 14:49:00+00:00,21091.721,21091.971,20969.753,20894.108,20885.697,-1.0,2024-12-02 14:50:00+00:00,21091.971,stop_before_tp1
SPXUSD,2024-12-02,2,bearish,S2_NY: 5m retrace → retrace_path,2024-12-02 14:59:00+00:00,6037.64,6037.89,6033.827,6023.773,6020.673,-1.0,2024-12-02 15:00:00+00:00,6037.89,stop_before_tp1
NSXUSD,2024-12-04,1,bearish,S1_NY: 5m retrace → retrace_path,2024-12-04 14:49:00+00:00,21375.097,21375.347,21336.042,21301.365,21268.82,-1.0,2024-12-04 14:50:00+00:00,21375.347,stop_before_tp1
NSXUSD,2024-12-05,1,bearish,S1_NY: 5m retrace → retrace_path,2024-12-05 15:09:00+00:00,21479.387,21479.637,21446.486,,,-1.0,2024-12-05 15:10:00+00:00,21479.637,stop_before_tp1
NSXUSD,2024-12-06,1,bearish,S1_NY: 5m retrace → retrace_path,2024-12-06 14:44:00+00:00,21507.743,21507.993,21440.264,21405.799,21404.954,-1.0,2024-12-06 14:45:00+00:00,21507.993,stop_before_tp1
SPXUSD,2024-12-06,2,bearish,S2_NY: 5m retrace → retrace_path,2024-12-06 14:49:00+00:00,6096.827,6097.077,6082.261,6069.529,,-1.0,2024-12-06 14:50:00+00:00,6097.077,stop_before_tp1
NSXUSD,2024-12-09,1,bearish,S1_NY: 5m retrace → retrace_path,2024-12-09 14:44:00+00:00,21580.697,21580.947,21540.286,,,-1.0,2024-12-09 14:45:00+00:00,21580.947,stop_before_tp1
SPXUSD,2024-12-10,1,bullish,S1_NY: 5m retrace → retrace_path,2024-12-10 14:44:00+00:00,6056.684,6056.434,6062.034,,,-1.0,2024-12-10 14:50:00+00:00,6056.434,stop_before_tp1
SPXUSD,2024-12-10,2,bearish,S2_NY: 5m retrace → retrace_path,2024-12-10 14:49:00+00:00,6057.9,6061.034,6050.571,6047.849,,-1.0,2024-12-10 15:06:00+00:00,6061.034,stop_before_tp1
NSXUSD,2024-12-11,1,bearish,S1_NY: 5m retrace → retrace_path,2024-12-11 14:44:00+00:00,21596.899,21597.149,21532.742,21391.165,21376.265,-1.0,2024-12-11 14:45:00+00:00,21597.149,stop_before_tp1
SPXUSD,2024-12-11,2,bearish,S2_NY: 5m retrace → retrace_path,2024-12-11 14:44:00+00:00,6068.063,6068.313,6062.61,6039.567,6037.184,-1.0,2024-12-11 14:45:00+00:00,6068.313,stop_before_tp1
SPXUSD,2024-12-12,1,bullish,S1_NY: 5m retrace → retrace_path,2024-12-12 14:44:00+00:00,6072.071,6071.317,6075.244,6077.187,6078.307,-1.0,2024-12-12 14:45:00+00:00,6071.317,stop_before_tp1
NSXUSD,2024-12-12,2,bullish,S2_NY: 5m retrace → retrace_path,2024-12-12 14:44:00+00:00,21654.186,21653.936,21662.309,21733.909,,-1.0,2024-12-12 14:45:00+00:00,21653.936,stop_before_tp1
NSXUSD,2024-12-13,1,bearish,S1_NY: 5m retrace → retrace_path,2024-12-13 14:44:00+00:00,21864.098,21864.348,21761.699,21717.109,21679.565,-1.0,2024-12-13 14:45:00+00:00,21864.348,stop_before_tp1
SPXUSD,2024-12-16,2,bearish,S2_NY: 5m retrace → retrace_path,2024-12-16 14:54:00+00:00,6071.123,6071.373,6063.611,6053.629,6049.926,-1.0,2024-12-16 15:00:00+00:00,6071.373,stop_before_tp1
NSXUSD,2024-12-18,2,bullish,S2_NY: 5m retrace → retrace_path,2024-12-18 14:49:00+00:00,21944.854,21944.604,22049.099,22063.565,,-1.0,2024-12-18 14:50:00+00:00,21944.604,stop_before_tp1
NSXUSD,2024-12-23,1,bearish,S1_NY: 5m retrace → retrace_path,2024-12-23 16:04:00+00:00,21349.653,21349.903,21217.043,,,-1.0,2024-12-23 16:05:00+00:00,21349.903,stop_before_tp1
NSXUSD,2024-12-24,1,bearish,S1_NY: 5m retrace → retrace_path,2024-12-24 14:44:00+00:00,21608.075,21608.325,21539.819,21496.108,21455.108,-1.0,2024-12-24 14:45:00+00:00,21608.325,stop_before_tp1
SPXUSD,2024-12-24,2,bearish,S2_NY: 5m retrace → retrace_path,2024-12-24 14:44:00+00:00,5991.769,5992.019,5977.957,5971.876,5968.117,-1.0,2024-12-24 14:45:00+00:00,5992.019,stop_before_tp1
SPXUSD,2024-12-27,1,bullish,S1_NY: 5m retrace → retrace_path,2024-12-27 14:44:00+00:00,5986.246,5985.996,5999.126,6022.617,6039.629,-1.0,2024-12-27 14:45:00+00:00,5985.996,stop_before_tp1
NSXUSD,2024-12-27,2,bullish,S2_NY: 5m retrace → retrace_path,2024-12-27 14:44:00+00:00,21454.121,21453.871,21633.52,21724.776,21775.564,-1.0,2024-12-27 14:45:00+00:00,21453.871,stop_before_tp1
SPXUSD,2024-12-30,1,bullish,S1_NY: 5m retrace → retrace_path,2024-12-30 14:44:00+00:00,5885.011,5884.761,5902.032,5961.882,5973.123,-1.0,2024-12-30 14:45:00+00:00,5884.761,stop_before_tp1
NSXUSD,2024-12-30,2,bullish,S2_NY: 5m retrace → retrace_path,2024-12-30 14:44:00+00:00,21114.297,21114.047,21194.943,21446.789,21499.999,-1.0,2024-12-30 14:45:00+00:00,21114.047,stop_before_tp1
